id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,planetId
2af7cd3910,LHS 336 1 a,Icy body,382,0.06311303631870055,0.001757,1064.169625,74,0,No atmosphere,0.9751026208217594,0.0018568497663482453,0.000024,0.006343,341.346606,0.9751561791550926,true,-0.342711,2020-09-07 06:55:13,ff9308f028
adec021e77,LHS 336 1 b,Icy body,381,0.08826302200015199,0.004707,1472.8795,216,37.446804835924006,Thick Methane,1.4571129447916666,0.00242701260559593,0.002615,0.161302,51.805933,1.457192885,true,0.852414,2020-09-07 06:55:13,ff9308f028
d916d3d262,LHS 336 1 c,Icy body,382,0.1283951917361278,0.014056,2110.2845,237,82.40439180853689,Thick Carbon dioxide-rich,2.8057085971064817,0.00375639830224649,0.000022,-0.42449,121.559523,2.8058625494907408,false,0.496236,2020-09-07 06:55:13,ff9308f028
7238c59857,LHS 336 1 d,Icy body,378,0.10834577228525204,0.008507,1787.173625,122,0.5567570318282754,Methane,12.047583306273149,0.009923765969267235,0.008685,1.417899,87.453459,-12.048244633263888,false,-1.955998,2020-09-07 06:55:13,ff9308f028
491478d6eb,LHS 336 2 a,Icy body,640,0.10877346273222874,0.00868,1801.70175,56,0,No atmosphere,0.8940855248148148,0.001535672021074161,0.000391,-0.031691,271.239779,0.8941259520023147,false,0.255916,2020-09-07 06:55:13,55854c4bff
2757ec9f55,LHS 336 2 b,Icy body,639,0.07840694415709162,0.00333,1314.4055,55,0,No atmosphere,1.3433852129513888,0.002014556498237645,0.000098,0.987473,94.124259,1.3434458355439816,false,-0.205071,2020-09-07 06:55:13,55854c4bff
4c0c56b2e4,LHS 336 3 a,Icy body,643,0.0811939594895723,0.003669,1355.80275,51,0,No atmosphere,1.0626858100347223,0.001000000721212939,0.000024,0.008463,16.449855,1.0627550150347223,false,0.772982,2020-09-07 06:55:13,0d4f161d37
ee9aa15a0d,LHS 336 3 b,Icy body,647,0.04725560728387914,0.000746,801.35925,51,0,No atmosphere,1.5281228417592592,0.0012739994436690202,0.002227,-0.060832,142.040354,1.5282223056134259,true,0.460323,2020-09-07 06:55:13,0d4f161d37
f709dae894,LHS 336 4 a,Icy body,945,0.052953083381151685,0.001037,892.5411875,41,null,No atmosphere,3.9017566790162035,0.0028579906418340485,0.000801,0.032471,180.152844,-3.9020068703124995,false,3.025779,2020-09-07 06:55:13,17e141f92f
c5609c2a01,LHS 336 4 d,Icy body,945,0.04881916751937091,0.000821,827.1055,41,0,No atmosphere,11.188267971631944,0.005768495635615688,0.003725,0.13593,167.362307,11.188985210694444,false,-0.112457,2020-09-07 06:55:13,17e141f92f
8b6ca4c963,LHS 336 4 e,Icy body,945,0.04995895305643623,0.000879,846.00375,41,0,No atmosphere,20.868902405104166,0.008740851528418846,0.000036,-0.032816,121.002583,20.87024096386574,false,-0.414053,2020-09-07 06:55:13,17e141f92f
3973844b73,LHS 336 4 f,Icy body,943,0.04344596224605922,0.000581,737.560875,41,0,No atmosphere,29.720274248611112,0.011064265683052936,0.002099,0.08565,200.684543,29.72217839125,true,-0.340428,2020-09-07 06:55:13,17e141f92f
c85181e4e5,LHS 336 4 g,Icy body,950,0.07674940832613587,0.00312,1285.950625,40,0,No atmosphere,47.82448488253472,0.015193373667651408,0.000812,-0.124487,12.532,47.82755557048611,true,-0.788647,2020-09-07 06:55:13,17e141f92f
c5102c9f7b,LHS 336 5 a,Icy body,1171,0.05492230818986209,0.001164,928.5100625,39,0,No atmosphere,0.9019230388888888,0.001256768515584226,0.001487,0.007955,152.431575,0.9019392943981482,true,-0.363647,2020-09-07 06:55:13,1f7b96a730
567b59c48f,LHS 336 6 a,Icy body,1208,0.09711560978819572,0.006218,1613.858125,38,null,No atmosphere,0.7668942695949074,0.001000000721212939,0.002143,0.834725,12.443099,-0.7669382892361111,false,-1.644841,2020-09-07 06:55:13,2b146e78eb
d6dd990d7a,LHS 336 6 b,Icy body,1205,0.05558301827053025,0.001206,939.4790625,38,0,No atmosphere,1.564320728738426,0.0016083992491806236,0.00109,0.01985,194.10259,1.5644103956944444,false,0.490835,2020-09-07 06:55:13,2b146e78eb
941900aebb,LHS 336 7 a,Icy body,1591,0.0505195615956861,0.000905,853.648375,31,null,No atmosphere,1.953257247800926,0.0012976446559332614,0.000143,0.044741,234.41172,-1.8653841361921297,false,2.17698,2020-09-07 06:55:13,753928fcf8
8ddbc7b9b7,LHS 336 7 b,Icy body,1590,0.03154506062103574,0.000225,538.65425,31,0,No atmosphere,4.182716279664352,0.002155866141454512,0.000003,-0.005126,346.779626,4.070014631689815,false,0.479929,2020-09-07 06:55:13,753928fcf8
52842d22bf,LHS 336 7 c,Icy body,1589,0.04046964045858327,0.000471,688.0663125,31,0,No atmosphere,9.513592209525463,0.0037286005075534805,0.000312,-0.133302,142.935447,9.367202099166667,true,-0.208656,2020-09-07 06:55:13,753928fcf8
a6dd26814c,LHS 336 7 d,Icy body,1593,0.06057863117686625,0.001556,1022.1851875,31,0,No atmosphere,22.51650034277778,0.006621912105586206,0.001562,0.162684,359.336218,22.326234637858796,false,-0.384441,2020-09-07 06:55:13,753928fcf8
76b83d949d,LHS 336 7 e,Icy body,1592,0.05639534744022394,0.001258,952.5838125,31,0,No atmosphere,38.89199415290509,0.00953285473756078,0.00361,-0.000105,279.270818,38.66952824497685,true,-0.039229,2020-09-07 06:55:13,753928fcf8
ead9327f6f,Core Sys Sector ZU-P a5-1 7 a,Icy body,6325,0.09444643555979455,0.006137,1625.81,20,null,No atmosphere,11955.644521447917,0.07782947027375704,null,-4.216938,251.77835,1.624329899027778,false,0.264507,2020-08-29 18:20:22,2d9d7de1ee
ef3223d585,Asgarage B 2 a,Icy body,4390,0.06996903272482762,0.002538,1214.723375,90,null,No atmosphere,4.987593395289352,0.0002692587031894766,0,45.544412,175.080599,5.179750389120371,true,-0.28834,2020-09-07 16:03:58,63e2750aec
29ff180d8e,Asgarage B 4 a,Icy body,4490,0.06859751178487043,0.002394,1191.4955,74,null,No atmosphere,25.28852541689815,0.000868372747250339,0,-64.447838,121.459977,25.981641737141203,true,-0.325212,2020-09-07 16:03:58,c281f8eef2
2b3bfea9ad,LFT 682 3 a,Icy body,439,0.13208098193903453,0.015262,2168.054,89,null,No atmosphere,0.9241759018171297,0.0022626149977266357,0.000148,-0.000854,271.661987,0.9242944533333334,false,-0.506952,2020-09-08 03:18:46,50e9fb6e27
8e17879418,LFT 682 3 b,Icy body,440,0.13875842376512984,0.017599,2271.42725,88,null,No atmosphere,1.148078956261574,0.002614701179446266,0.00095,0.007825,138.213034,1.148226301712963,false,0.513499,2020-09-08 03:18:46,50e9fb6e27
a3d5395359,LFT 682 3 c,Icy body,439,0.13908633728107378,0.017719,2276.46975,86,null,No atmosphere,1.463172888310185,0.0030735337870002183,0.000466,0.000546,87.76818,1.4633605809375,false,-0.05449,2020-09-08 03:18:46,50e9fb6e27
96c0990b05,LFT 682 3 d,Icy body,439,0.1893890509640359,0.042643,3026.43225,83,0.0003941345571181841,No atmosphere,2.237848109664352,0.00408001066895065,0.005396,0.000335,265.531817,2.238135259201389,false,0.94152,2020-09-08 03:18:46,50e9fb6e27
d7f0f58c47,LFT 682 3 e,Icy body,440,0.16945441700441688,0.031253,2739.075,81,null,No atmosphere,3.004694909409722,0.004965631954999678,0.001398,-0.232413,332.979751,3.005080390810185,false,0.071932,2020-09-08 03:18:46,50e9fb6e27
21f8ee35fc,LFT 682 5 a,Icy body,834,0.13288041873981193,0.015466,2175.9205,85,null,No atmosphere,1.1483656863425926,0.003095997447861001,0.000022,0.374605,26.211865,1.148404846238426,false,0.27227,2020-09-08 03:18:46,0b08893fec
db03c64927,LFT 682 5 b,Icy body,832,0.15165452157372028,0.022641,2464.36275,211,40.73474956822107,Thick Methane,5.60150143724537,0.008904647901734472,0.004994,0.130649,179.669157,5.601692091805555,false,-0.107323,2020-09-08 03:18:46,0b08893fec
eaf3838d96,LFT 682 5 c,Icy body,832,0.09729215147062378,0.006247,1616.148875,116,0.4509986044312855,Methane,9.671765897013888,0.012815954784681304,0.000098,0.011033,25.739196,9.672095903668982,false,0.105318,2020-09-08 03:18:46,0b08893fec
acdb4d6b6c,LFT 682 7 a,Icy body,1176,0.17434074456091878,0.033785,2807.67625,68,0.00019128309893905749,No atmosphere,2.2562227591319446,0.004711449349677876,0.000002,0.001056,293.418028,2.256477344826389,false,-0.317973,2020-09-08 03:18:46,fd78918371
d1ff494ee7,LFT 682 7 b,Icy body,1178,0.1403553376542163,0.018131,2292.35,60,null,No atmosphere,6.0153711173263895,0.00905888707609125,0.000018,-0.003757,138.353511,6.016050234537038,true,0.522234,2020-09-08 03:18:46,fd78918371
f10c0a15ed,LFT 682 7 c,Icy body,1175,0.19497549659285632,0.046381,3110.746,56,null,No atmosphere,11.400725692511573,0.013873569394653156,0.000813,-0.002407,39.462678,11.402012269872685,true,-0.560335,2020-09-08 03:18:46,fd78918371
68fdf74006,LFT 682 7 d,Icy body,1178,0.22454112846555363,0.069204,3540.80625,55,null,No atmosphere,15.155029379664352,0.016772755082161743,0.000851,-0.030465,349.63556,15.156738771122686,true,0.468266,2020-09-08 03:18:46,fd78918371
dc05eef43a,LFT 682 8 a,Icy body,1496,0.10769446202957486,0.008324,1773.18425,55,null,No atmosphere,4.177653472175925,0.006869959807556272,0.000257,-0.000599,301.601032,-4.177961013483796,false,2.970813,2020-09-08 03:18:46,d98c072d70
64603289fd,LFT 682 8 b,Icy body,1502,0.10359587423540305,0.007462,1711.75225,52,null,No atmosphere,7.244204481446759,0.009915768234881033,0.000404,0.031696,275.903436,-7.244737577638889,false,-2.47056,2020-09-08 03:18:46,d98c072d70
fa78c324b0,LFT 682 8 c,Icy body,1495,0.14927414912935802,0.021581,2425.09075,48,null,No atmosphere,17.23494794633102,0.017671465272326232,0.000746,0.014897,216.84989,17.23621666724537,false,-0.523785,2020-09-08 03:18:46,d98c072d70
29d87e220f,LFT 682 8 d,Icy body,1495,0.11510868076824014,0.010207,1899.238625,46,null,No atmosphere,25.265929461631945,0.02280461782835389,0.0038,0.004109,173.63222,25.26778984662037,false,-0.349736,2020-09-08 03:18:46,d98c072d70
5521070023,LFT 682 9 a,Icy body,2200,0.08494583257815295,0.004197,1417.6955,81,null,No atmosphere,1.2663898092708334,0.0036734542702743828,0.000033,-0.000109,164.042552,1.2667832845023148,false,0.133191,2020-09-08 03:18:46,588e5e7e31
9388d9ae5d,LFT 682 9 b,Icy body,2197,0.10794021834794254,0.008382,1777.324375,73,null,No atmosphere,2.0940593547337962,0.005136756855573948,0.000103,0.000997,37.799667,-2.0947099952893518,false,-1.988527,2020-09-08 03:18:46,588e5e7e31
6c24cce690,LFT 682 9 c,Icy body,2202,0.11777591132026875,0.0109,1940.302875,144,5.1550508882309405,Thick Methane,5.016462049548611,0.009196616006961655,0.000096,-0.38546,27.484183,5.018020505185185,false,-0.202159,2020-09-08 03:18:46,588e5e7e31
a6760595df,LFT 682 9 d,Icy body,2203,0.14543461067659405,0.019702,2347.501,59,null,No atmosphere,6.538031208842592,0.010973058122413502,0.000225,0.372664,119.652555,-6.5400628513541665,false,-2.136587,2020-09-08 03:18:46,588e5e7e31
720ec1aaa1,LFT 682 9 e,Icy body,2196,0.22324648382396975,0.068024,3520.6535,56,null,No atmosphere,9.276879951354168,0.013855779784599568,0.000269,0.271777,108.18924,9.279762546412037,true,-0.034971,2020-09-08 03:18:46,588e5e7e31
a022de595b,LFT 682 9 f,Icy body,2189,0.1684969560127656,0.03062,2718.8865,49,null,No atmosphere,22.532328687337962,0.025036122384386985,0.000462,0.000978,93.95431,22.53932898181713,true,-0.296556,2020-09-08 03:18:46,588e5e7e31
9cc878be63,LFT 682 9 g,Icy body,2189,0.1529111473912182,0.023181,2483.3105,44,null,No atmosphere,50.24580698873842,0.042732953459631025,0.003559,0.018957,287.786575,50.26141888737269,false,0.107548,2020-09-08 03:18:46,588e5e7e31
9754ad0dcb,LFT 682 9 h,Icy body,2197,0.4302405818502063,0.562813,7294.758,39,0.002644488418455465,Thin Neon,180.66754909577546,0.10029588828703162,null,52.04641,100.993653,0.8733055179050926,false,0.051392,2020-09-08 03:18:46,588e5e7e31
06abb96891,LFT 682 10 a,Icy body,2707,0.12966311041407497,0.014413,2126.44175,86,null,No atmosphere,2.3145677728819445,0.006136752875284073,0.00002,-0.001796,278.925784,2.263621820949074,true,0.486343,2020-09-08 03:18:46,69ae62c726
900e4808e4,LFT 682 10 b,Icy body,2703,0.11978838953070334,0.011457,1972.48,120,0.6838827720207253,Methane,8.18727124068287,0.014246824491173055,0.000474,0.074056,113.402567,8.110766560555556,true,0.072154,2020-09-08 03:18:46,69ae62c726
69a8998cc3,LFT 682 10 c,Icy body,2706,0.13615865419868375,0.016496,2219.991,59,null,No atmosphere,13.59917499400463,0.019981757452952168,0.001062,-0.448843,142.517467,13.509580845011573,false,-0.46197,2020-09-08 03:18:46,69ae62c726
d8fb99c24f,LFT 682 10 d,Icy body,2725,0.1504246174718225,0.022127,2446.16825,48,0,No atmosphere,47.98301323144676,0.04631094610609454,0.000714,0.258481,102.602412,47.85431738204861,true,-0.146293,2020-09-08 03:18:46,69ae62c726
fada43b99f,LFT 682 10 e,Icy body,2737,0.2318807929154373,0.075431,3637.7015,42,null,No atmosphere,107.51318393482639,0.07929877357035804,0.004388,3.874595,277.400712,-71.57119013068287,false,1.963785,2020-09-08 03:18:46,69ae62c726
e64f17f755,LFT 682 10 f,Icy body,2685,0.3609028318933177,0.272891,5546.0525,37,0.0014763904367135455,Thin Neon,410.6955740738773,0.19377838660290506,null,84.796443,289.233766,1.9075164485416667,false,-0.069641,2020-09-08 03:18:46,69ae62c726
9c3adeafc0,LFT 682 11 a,Icy body,3837,1.0864958412041972,4.212622,12558.759,22,0.7647696922082409,Helium,822.5737553503819,0.13354503563630604,0,-82.304408,249.471577,1.092768593136574,false,0.088345,2020-09-08 03:18:46,a83988eaf7
ccca5c0c0e,IL Aquarii 2 a,Icy body,420,0.2627248197200133,0.096341,3862.2425,98,0.06857523554897607,Thin Argon-rich,27.551280541550927,0.0026401054310938796,null,86.313995,160.662725,28.87306985783565,false,0.316307,2020-09-08 01:53:37,2609634f4b
bb21471ca0,IL Aquarii 5 a,Icy body,1850,0.04220216732149223,0.000532,716.0988125,47,null,No atmosphere,2.964350015474537,0.002021127884328503,0.000491,0.010764,281.622862,2.964479290266204,false,0.006179,2020-09-08 01:53:37,80ef362abf
234b44df7b,IL Aquarii 5 b,Icy body,1851,0.04279303813723313,0.000555,726.3475,47,null,No atmosphere,7.479394889537037,0.00374586215477952,0.000414,-0.057211,57.795483,7.479721228958333,false,-0.20131,2020-09-08 01:53:37,80ef362abf
35e95cb01b,IL Aquarii 5 c,Icy body,1854,0.039751775266823774,0.000445,674.817375,47,null,No atmosphere,22.97262005783565,0.007914943710718872,0.000524,-0.556132,359.061901,22.973622752881944,true,-0.427047,2020-09-08 01:53:37,80ef362abf
98b56d49b8,IL Aquarii 5 f,Icy body,1858,0.03881664394054952,0.000415,659.476875,46,null,No atmosphere,59.54688414931714,0.014935285069738631,0.013005,4.641006,64.790765,59.549483449606484,false,0.166449,2020-09-08 01:53:37,80ef362abf
f1c3c0f6d0,IL Aquarii 6 a,Icy body,2487,0.046798375416654055,0.000716,788.9066875,40,null,No atmosphere,2.47347230712963,0.0011101061317401492,0.000015,-0.023519,242.490703,-2.4737896546296296,false,2.83812,2020-09-08 01:53:37,d17414c375
59e6d6fd3a,IL Aquarii 6 b,Icy body,2486,0.04016638853799371,0.000459,681.803875,40,null,No atmosphere,6.1295333283912035,0.002032878254659142,0.000065,-0.093922,291.76654,6.130319092303241,true,0.253416,2020-09-08 01:53:37,d17414c375
0130c80755,IL Aquarii 6 c,Icy body,2493,0.030481707894958385,0.000203,520.49059375,40,null,No atmosphere,109.11794172393517,0.013859807139712183,0.001273,-0.851005,359.836451,1.3247604680671297,false,-0.043473,2020-09-08 01:53:37,d17414c375
7caacf2433,IL Aquarii 6 d,Icy body,2491,0.03719810151452966,0.000367,633.515375,40,null,No atmosphere,155.37565643037038,0.0175421066101745,0.015115,-2.804963,165.622843,2.436446630451389,false,0.497641,2020-09-08 01:53:37,d17414c375
ebf65df485,IL Aquarii 6 e,Icy body,2485,0.03661150953257766,0.00035,623.6051875,40,null,No atmosphere,269.091439743831,0.025298397311956527,0.004414,1.777142,86.166853,1.230994442835648,false,0.382835,2020-09-08 01:53:37,d17414c375
19c641be81,LB 3303 A 2 a,Icy body,190555,0.1961656643535644,0.050463,3234.89025,47,null,No atmosphere,99.04463534002315,0.009002787788413355,null,-45.624035,154.13941,99.80975748096064,false,-0.056358,2020-09-07 01:38:23,d77674d754
8bda040027,LB 3303 A 4 a,Icy body,190456,0.20590325970557025,0.057931,3383.05,35,null,No atmosphere,40.718916527650464,0.004244602711851098,null,-50.791264,38.612415,41.30708513815972,false,-0.421202,2020-09-07 01:38:23,8a80de0fbd
2520a3aac9,LB 3303 A 5 a,Icy body,191348,0.19293510427493263,0.048193,3187.65175,31,null,No atmosphere,57.60470957115741,0.0053184232426099634,null,81.995581,49.907953,58.306602029224535,false,0.393257,2020-09-07 01:38:23,9ae6796889
dc3881713f,LB 3303 B 1 a,Icy body,380,0.06526298669542405,0.001898,1087.675,115,null,No atmosphere,1.017533049537037,0.001841738538692249,0.000028,-0.227889,10.724753,1.017556780960648,true,0.541094,2020-09-07 01:38:23,d9221a11d0
e838662256,LB 3303 B 1 b,Icy body,383,0.08065284336683061,0.00361,1349.361375,111,null,No atmosphere,5.375620391631944,0.0055866058873533155,0.000907,-1.138521,51.079997,5.375745364537037,true,-0.1769,2020-09-07 01:38:23,d9221a11d0
8c7bbe52b6,LB 3303 B 1 c,Icy body,378,0.07351669432766032,0.002749,1233.328875,110,null,No atmosphere,8.93092776337963,0.007836582010406249,0.000449,-0.933588,344.686108,8.931136141539351,false,-0.461979,2020-09-07 01:38:23,d9221a11d0
2f36e9086f,LB 3303 B 1 d,Icy body,375,0.06909326466034157,0.00229,1161.1395,110,null,No atmosphere,16.25603478815972,0.011682578644506737,0.000018,0.008109,294.449155,16.256413430023148,true,-0.401538,2020-09-07 01:38:23,d9221a11d0
f5a1dec8b3,LB 3303 B 2 a,Icy body,724,0.12092492471761274,0.011661,1980.589625,116,null,No atmosphere,3.237719337141203,0.006854994286643948,0.000142,-0.001151,234.964252,3.175758019849537,false,-0.3459,2020-09-07 01:38:23,187f7c188d
59ae23d63a,LB 3303 B 2 b,Icy body,718,0.08978247920961543,0.004941,1496.222375,106,null,No atmosphere,7.835984092071759,0.012356912004014908,0.000371,0.000703,41.792404,7.755001831273148,true,-0.262228,2020-09-07 01:38:23,187f7c188d
e3f3b1ae1a,LB 3303 B 2 c,Icy body,724,0.13197712038110718,0.015177,2162.85875,102,null,No atmosphere,12.160831441481482,0.01656366530739732,0.000133,-0.000687,80.364877,12.069133099444445,false,0.48148,2020-09-07 01:38:23,187f7c188d
021de336a0,LB 3303 B 2 d,Icy body,721,0.14135769125706918,0.018507,2307.7715,98,null,No atmosphere,20.432957206608794,0.023410017594398154,0.000451,-0.011039,58.270495,20.327886313043983,false,-0.056088,2020-09-07 01:38:23,187f7c188d
c83178d819,LB 3303 B 2 e,Icy body,728,0.1554133221966198,0.024313,2522.6655,96,null,No atmosphere,29.143658639108793,0.029662677654197386,0.000459,3.729342,86.592421,29.02950433609954,false,0.515094,2020-09-07 01:38:23,187f7c188d
d348b1bc0a,LB 3303 B 2 f,Icy body,722,0.16295442155207837,0.027851,2636.7675,93,null,No atmosphere,49.07532974525463,0.04198457541530703,0.011798,-0.111479,276.967111,48.94737504275463,false,-0.225329,2020-09-07 01:38:23,187f7c188d
653d59fda5,LB 3303 B 3 a,Icy body,954,0.073376640796129,0.002733,1230.9075,76,null,No atmosphere,1.2709596366782407,0.0021114525186789975,0.000018,0.001054,77.853761,-1.271117936400463,false,-2.593022,2020-09-07 01:38:23,567a1caa6c
94a329b6c5,LB 3303 B 3 b,Icy body,954,0.076409556735779,0.003079,1280.311125,170,5.3910627929928445,Thick Methane,5.961019476805555,0.00591616828475681,0.000023,-0.15571,110.019297,5.961762278414352,false,0.448652,2020-09-07 01:38:23,567a1caa6c
091dad15fa,LB 3303 B 3 c,Icy body,956,0.07497237350305783,0.00291,1256.55175,118,0.2679201363237108,Methane,14.710758157349536,0.010803973753741402,0.00014,0.010069,339.604976,14.712590266516205,false,0.38363,2020-09-07 01:38:23,567a1caa6c
9feed2b2d7,LB 3303 B 3 d,Icy body,946,0.18833242695789867,0.045004,3117.79475,69,0.007435706627189735,Thin Argon,113.23521327641204,0.042119300564005285,null,-29.90987,87.617025,113.24932322846064,true,0.312595,2020-09-07 01:38:23,567a1caa6c
d43f7eda8b,LB 3303 B 4 a,Icy body,1210,0.03051743188243206,0.000202,518.90303125,85,0.044250174448556626,Thin Methane,7.881687816099537,0.005269369555314265,0.000598,-0.024181,34.292689,7.881953399525464,false,0.143711,2020-09-07 01:38:23,a248e934e4
55706fd11b,LB 3303 B 4 e,Icy body,1207,0.06026715444427872,0.001529,1015.892875,61,null,No atmosphere,34.37319011599537,0.014065627377866147,0.000015,0.093927,289.800265,34.374348713263885,false,0.417039,2020-09-07 01:38:23,a248e934e4
979ab5f3da,LB 3303 B 4 f,Icy body,1216,0.0628995527884143,0.001731,1058.0575,61,null,No atmosphere,75.63927314347222,0.02379637155584528,0.003341,1.239838,40.041796,-75.64182415498843,false,-2.821359,2020-09-07 01:38:23,a248e934e4
6c14603608,LB 3303 B 4 g,Icy body,1192,0.04671057847401335,0.000719,791.3003125,61,null,No atmosphere,184.54772178773146,0.04312723782038162,0.004971,2.896802,49.370892,1.7665644116666668,false,0.375221,2020-09-07 01:38:23,a248e934e4
660e6fb411,LHS 293 10 a,Icy body,1402,0.04342102365247967,0.000578,735.8654375,34,null,No atmosphere,10.502411673460648,0.004133067048390816,0.000006,-0.100631,7.3479,10.503163992013889,true,-0.120022,2020-09-07 01:53:57,2d66dbdd29
bb67af4a14,LHS 293 10 b,Icy body,1403,0.04028247271099119,0.000463,683.780875,34,null,No atmosphere,18.199068252685183,0.005962739897318739,0.001342,-0.023989,218.324664,18.20037079318287,false,-0.226678,2020-09-07 01:53:30,2d66dbdd29
b86c2110cc,LHS 293 10 c,Icy body,1400,0.04533546613547678,0.000658,768.3841875,34,null,No atmosphere,35.92353659096065,0.009382801494428623,0.000081,0.008398,210.301408,35.926108842812496,false,-0.451731,2020-09-07 01:53:50,2d66dbdd29
5be7206001,LHS 293 10 d,Icy body,1399,0.04560073250288733,0.000669,772.5234375,34,null,No atmosphere,79.20953410643519,0.015895153842715757,0.000302,1.957006,208.780172,79.21520239980325,true,-0.012008,2020-09-07 01:54:41,2d66dbdd29
a227655552,LHS 293 10 e,Icy body,1403,0.049693051988707077,0.000863,840.5084375,34,null,No atmosphere,137.6222888076736,0.022972360276564418,0.001469,-0.663676,198.282687,137.63213844663193,false,-0.404732,2020-09-07 01:55:07,2d66dbdd29
a6604df15d,LAWD 96 1 a,Icy body,907,0.0799482507026068,0.003516,1337.532875,57,null,No atmosphere,1.9553012593981483,0.0029168543733164246,0.000266,0.145106,197.886949,1.9553793587962964,true,-0.473304,2020-09-07 14:30:28,ea45768d72
c213c05002,LAWD 96 1 b,Icy body,909,0.06215302518166723,0.001675,1047.034,55,null,No atmosphere,4.027966409918982,0.004722401221553684,0.000018,0.190486,23.079035,4.0281273680439815,true,-0.465428,2020-09-07 14:30:28,ea45768d72
eb8908d7ef,LAWD 96 1 c,Icy body,908,0.08085951321403663,0.003635,1352.294125,54,null,No atmosphere,5.632360983229167,0.005905173103274724,0.001185,-0.075756,355.112043,5.632586115011574,true,-0.043622,2020-09-07 14:30:28,ea45768d72
4a33a2574c,LAWD 96 1 d,Icy body,912,0.06663146669591463,0.002056,1120.356875,54,0.0021164508956328645,Thin Argon,8.446872234340278,0.007736946408344835,0.000682,0.15122,123.478748,8.447209695972223,true,-0.467635,2020-09-07 14:30:28,ea45768d72
581794f1be,LAWD 96 1 e,Icy body,905,0.06408583179253619,0.001832,1078.366125,53,0.0019570419146311374,Thin Argon,16.900321675671297,0.012284824419349173,0.002421,0.460792,328.901455,16.900997711828705,false,0.389551,2020-09-07 14:30:28,ea45768d72
9b34cf5c1c,LAWD 96 1 f,Icy body,910,0.0851898858122701,0.004224,1420.209625,52,null,No atmosphere,24.873377686296298,0.01589506060952444,0.003259,-0.245759,203.686845,24.874370640625,true,1.548287,2020-09-07 14:30:28,ea45768d72
9f1bd8d8ef,LAWD 96 1 g,Icy body,913,0.06692846436322049,0.002084,1125.4545,52,0.002136248536886257,Thin Argon,31.987485234386575,0.018797168400554648,0.006451,0.003042,354.933707,31.988769398333336,true,0.418247,2020-09-07 14:30:28,ea45768d72
c1b3b1d664,LAWD 96 2 a,Icy body,1464,0.05901708918128432,0.001435,994.5384375,54,null,No atmosphere,1.4718457780555554,0.0028590117843368475,0.000084,0.002095,72.233082,1.4721555755902778,true,-0.391369,2020-09-07 14:30:28,e73ca6886f
cdb39577ac,LAWD 96 2 b,Icy body,1464,0.07810250244155709,0.003255,1302.049625,52,null,No atmosphere,2.061188358946759,0.0035786525302721438,0.000108,-0.144907,320.826167,-2.0616222227083334,false,-2.101101,2020-09-07 14:30:28,e73ca6886f
0cadd558cf,LAWD 96 2 c,Icy body,1464,0.06356979613612017,0.001788,1069.652875,50,null,No atmosphere,3.937085193611111,0.005509230825294093,0.001887,0.024535,159.673686,3.937913745393519,true,0.518351,2020-09-07 14:30:28,e73ca6886f
9c4e744b27,LAWD 96 2 d,Icy body,1466,0.09509045278886696,0.005839,1580.4665,47,null,No atmosphere,8.243484560543981,0.009016714197519657,0.000262,-0.099124,333.387421,8.24522006894676,true,-0.174854,2020-09-07 14:30:28,e73ca6886f
c8a5f3124a,LAWD 96 2 e,Icy body,1458,0.1291690975917175,0.014185,2113.58575,46,null,No atmosphere,11.467381414988427,0.01123614266470238,0.000542,-0.493136,279.617761,-11.469795524293982,false,2.627675,2020-09-07 14:30:28,e73ca6886f
4f1775bbc4,LAWD 96 2 f,Icy body,1466,0.09505390215814577,0.005834,1580.093375,46,null,No atmosphere,15.466660261157408,0.013716356718990387,0.000263,0.453884,195.135581,15.469915512592593,true,0.268982,2020-09-07 14:30:28,e73ca6886f
b7a08ee0eb,LAWD 96 2 g,Icy body,1454,0.10692632451475348,0.008226,1769.0355,45,null,No atmosphere,21.935029438252315,0.017314098864683908,0.001805,-0.282912,71.940231,21.939647008402776,false,-0.157243,2020-09-07 14:30:28,e73ca6886f
6e81757527,LAWD 96 2 h,Icy body,1472,0.10191427794181099,0.007151,1689.469625,44,null,No atmosphere,30.550062656400463,0.02159314295327734,0.000032,0.002444,266.125979,30.556492006678237,false,-0.143705,2020-09-07 14:30:28,e73ca6886f
7532fe83ee,LAWD 96 2 i,Icy body,1469,0.26804853560460623,0.121096,4286.8935,42,0.000010653234641006662,No atmosphere,98.15791207883102,0.04701732777741802,null,-71.293091,119.084024,98.1785735738426,false,-0.369991,2020-09-07 14:30:28,e73ca6886f
660ed97a92,LAWD 96 3 a,Icy body,2017,0.07446147329193331,0.002853,1248.4455,41,null,No atmosphere,4.4864770025,0.005524795469067797,0.000043,0.046231,241.716273,4.486619802314815,false,-0.437048,2020-09-07 14:30:28,5255a76e36
3e346d9cb2,LAWD 96 3 b,Icy body,2015,0.06519921650199882,0.001929,1097.057625,38,null,No atmosphere,12.111903202754629,0.010711594801726012,0.000731,0.013161,222.066167,12.11228784866898,false,-0.478124,2020-09-07 14:30:28,5255a76e36
