id,name,type,age,spectralClass,luminosity,absoluteMagnitude,solarMasses,solarRadius,surfaceTemperature,rotationalPeriod,updateTime
e1aef2d3e7,LHS 234,M (Red dwarf) Star,10792,M7,V,10.532944,0.246094,0.4220580531991373,2392,2.300799942083333,2020-09-07 19:25:33
3585516eab,LHS 292 A,M (Red dwarf) Star,9576,M6,V,9.957993,0.277344,0.44595333429187634,2656,1.8732430418518518,2020-09-07 19:46:45
df9165b5ae,LHS 292 B,M (Red dwarf) Star,9576,M8,Va,11.420486,0.199219,0.3300475859094177,2206,1.5551229111111111,2020-09-06 15:36:05
4ba8820b6d,Wolf 25,K (Yellow-Orange) Star,12160,K3,V,6.478226,0.714844,0.7922973630481668,4614,2.7796059151967594,2020-08-24 08:30:45
034bc650eb,AU Microscopii A,M (Red dwarf) Star,10370,M0,V,8.944336,0.464844,0.6130370898634077,3572,1.982691105810185,2020-09-08 14:02:40
c1c10741fc,AU Microscopii B,M (Red dwarf) Star,10370,M9,VI,11.429382,0.179688,0.36306758303378867,2099,1.5847973906250001,2020-09-07 13:07:38
776aa898c1,AU Microscopii C,L (Brown dwarf) Star,10370,L1,V,11.931503,0.183594,0.3661498892882818,1862,1.373397922025463,2020-09-07 13:07:38
59836d1eb9,LHS 223 A,M (Red dwarf) Star,4838,M1,V,8.332321,0.410156,0.5842894953271028,3374,2.2546682255439814,2020-09-05 09:29:28
5d42222292,LHS 223 B,L (Brown dwarf) Star,4838,L9,V,14.276581,0.089844,0.23178096908698778,1364,0.9744965488657408,2020-09-05 09:29:28
d37ed09029,Kokary,G (White-Yellow) Star,742,G8,Vab,5.17395,1.035156,1.0087279712437096,5315,4.156175490266204,2020-09-08 13:42:56
2554857c4c,Aspelenie,Y (Brown dwarf) Star,12264,Y5,V,23.032791,0.011719,0.06613158878504673,346,0.2391354858449074,2020-08-12 02:01:20
73f74401c2,Slink's Eye,White Dwarf (DA) Star,5670,null,VII,8.538406,0.679688,0.011383056074766355,23048,0.7967606821296296,2020-08-19 09:25:00
6e1a362f77,LHS 336,M (Red dwarf) Star,2804,M6,V,10.831528,0.265625,0.44866940043134435,2579,1.8039026990972222,2020-09-07 06:55:13
f15c4da24b,Core Sys Sector ZU-P a5-1,Y (Brown dwarf) Star,5020,Y4,V,22.760269,0.011719,0.06741332566498921,367,0.2760576050347222,2020-08-16 10:26:43
78881970ec,Asgarage A,M (Red dwarf) Star,3054,M3,Va,8.721024,0.417969,0.5545958878504673,3168,2.2487692456944446,2020-09-08 16:41:47
a7375813e9,Asgarage B,L (Brown dwarf) Star,3054,L5,V,13.365753,0.121094,0.25524900071890727,1603,0.9922685609374999,2020-09-08 16:41:47
d25734e613,LFT 682,M (Red dwarf) Star,898,M0,V,10.362732,0.449219,0.6176757325664989,3532,1.9309103955555555,2020-09-08 03:18:46
93c161c5ea,IL Aquarii,M (Red dwarf) Star,5986,M3,V,8.748642,0.390625,0.554016069015097,3148,1.9770061751157408,2020-09-08 01:53:37
c832931f83,LB 3303,T (Brown dwarf) Star,5190,T4,V,11.473053,0.085938,0.17309569518332135,1021,0.8080318135763889,2020-09-07 01:38:23
dd89e87ced,Gliese 127.1 B,M (Red dwarf) Star,5546,M3,V,8.70166,0.398438,0.5538634996405464,3183,2.2037236984722224,2020-09-07 01:38:23
3e61c21ba9,LHS 293,M (Red dwarf) Star,10898,M8,V,10.714645,0.238281,0.406555145938174,2337,1.3999137810185185,2020-09-03 19:39:12
dcaa91b7a4,LAWD 96,White Dwarf (DA) Star,1298,null,VII,10.076065,1.261719,0.0038452145938173976,27735,1.132403887361111,2020-09-07 14:30:28
b5cbd0d11a,GL 867 B,M (Red dwarf) Star,10594,M7,V,10.257568,0.261719,0.43753050179726816,2503,1.6920698207407407,2020-07-27 06:25:50
486659952c,Teng Yeh A,F (White) Star,1412,F3,VI,3.973068,1.175781,1.0240172997843278,6955,4.150730389780093,2020-09-02 22:12:58
3de5ea2cda,Teng Yeh B,K (Yellow-Orange) Star,1412,K3,Va,6.047852,0.664063,0.8492736506110712,4737,4.186245024537037,2020-09-02 22:12:58
426fa41655,Teng Yeh C,M (Red dwarf) Star,1412,M3,Va,9.038696,0.34375,0.5000610323508268,3101,2.0959037278935186,2020-09-02 22:12:58
0d96f7b6ea,Teng Yeh D,M (Red dwarf) Star,1412,M0,Va,7.91658,0.425781,0.610076848310568,3635,2.6367973945717593,2020-09-02 22:12:58
e2e72b12c0,Teng Yeh E,L (Brown dwarf) Star,1412,L0,V,11.838074,0.179688,0.3449706743350108,1960,1.2799170726273148,2020-09-02 22:12:58
4c6780e1ab,Struve 1321,M (Red dwarf) Star,7742,M4,V,9.144562,0.351563,0.5259398993529835,2950,2.5481180508680557,2020-09-02 21:35:04
2e819d7ee1,Struve 1321 B,K (Yellow-Orange) Star,11556,K,V,7.734772,0.488281,0.6485900790797987,3675,3.206489904664352,2020-09-02 21:35:04
4c348f15e2,Zeta Tucanae,F (White) Star,4160,F8,V,4.668381,1.085938,1.0566711028037383,6205,4.299886966168981,2020-09-05 16:44:09
cedcd8b51c,LTT 7072,M (Red dwarf) Star,9216,M5,V,11.625565,0.308594,0.47576900647016535,2717,2.3645166240972224,2020-09-08 04:38:42
ba827b7ece,LTT 7073,M (Red dwarf) Star,12306,M9,V,12.525558,0.199219,0.3661498892882818,2070,1.480682418912037,2020-09-07 21:52:45
8a24f9915c,36 Ophiuchi,K (Yellow-Orange) Star,9114,K0,V,5.552536,0.902344,0.9325255499640547,5294,3.6753455133333337,2020-09-08 14:02:41
f13af954f3,36 Ophiuchi B,G (White-Yellow) Star,7620,G0,IV,1.965851,0.953125,1.0601805664989217,5982,4.264421446087963,2020-09-08 14:02:41
c3624e14e1,36 Ophiuchi C,K (Yellow-Orange) Star,8246,K7,V,7.539276,0.578125,0.7136535557153127,4104,2.800497212430556,2020-09-08 14:02:41
3d86f37bb9,Wolf 124,M (Red dwarf) Star,4046,M5,V,10.068954,0.324219,0.5056152293314162,2816,3.006404529814815,2020-09-03 00:11:55
b979a4b4df,WISE 0647-6232,Y (Brown dwarf) Star,10544,Y6,V,24.534607,0.015625,0.049255367361610354,278,0.1475806991087963,2020-08-11 23:54:42
d24c1e0ca5,Altair,A (Blue-White) Star,1232,A5,V,2.291351,1.972656,1.7499999884974837,8676,0.7479746449189815,2020-09-04 17:19:04
2b5e013d22,Gwaelod,M (Red dwarf) Star,2386,M9,V,11.432434,0.195313,0.36889643709561465,2080,1.333460321909722,2020-08-21 15:26:57
43690496fa,Gliese 2036 B,M (Red dwarf) Star,9036,M4,V,9.193893,0.332031,0.5104980014378145,2960,2.2439207707523146,2020-08-21 15:26:57
a21bc80779,Ross 440,M (Red dwarf) Star,8970,M4,V,10.172577,0.332031,0.505279539899353,2916,2.0793542057754633,2020-09-08 13:20:10
ccabece7a5,Gl 352 B,M (Red dwarf) Star,10980,M7,V,10.691132,0.230469,0.40249627606038824,2361,2.114755847199074,2020-09-08 13:20:10
f43c2e5d1e,WISE J000517,T (Brown dwarf) Star,9118,T9,V,18.188599,0.074219,0.1303710941768512,738,0.5637341983333334,2020-09-04 04:55:21
9437b36121,Wolf 1062,M (Red dwarf) Star,12778,M6,V,11.174347,0.265625,0.42889399856218546,2561,1.4011071100694443,2020-09-04 18:40:34
69d4225816,LHS 1935,M (Red dwarf) Star,8886,M5,V,11.670837,0.320313,0.49096677498202734,2834,2.76050297212963,2020-09-03 22:09:15
531d366d52,Jastreb Sector GH-M a7-0,L (Brown dwarf) Star,3374,L7,V,13.609131,0.132813,0.26733398130841124,1481,1.0665225874189814,2020-06-26 03:27:00
1c70c1bd56,Cavins A,K (Yellow-Orange) Star,408,K4,Va,6.479996,0.667969,0.7611083364485981,4530,2.848560016377315,2020-09-04 05:22:03
e06488831f,Cavins B,M (Red dwarf) Star,408,M9,VI,11.453278,0.183594,0.3801574464414091,2040,1.3285270744791666,2020-09-04 05:22:03
2df3ca84b9,Luyten 145-141 A,White Dwarf (D) Star,10078,null,VII,13.258774,1.34375,0.0030822753414809488,5237,0.19039360993055554,2020-09-08 15:43:56
3641eff838,Luyten 145-141 B,G (White-Yellow) Star,10078,G1,Vab,4.825516,0.996094,0.9653320143781452,5887,2.777761826701389,2020-09-08 15:45:41
c8b695de27,Wyrd,K (Yellow-Orange) Star,7446,K8,V,8.517563,0.515625,0.6677550654205607,3891,3.243639466122685,2020-09-08 15:19:04
c8f53098fc,Gl 508 B,M (Red dwarf) Star,7294,M3,V,8.730255,0.371094,0.5478515485262401,3179,1.9562380302430553,2020-09-08 15:19:04
b3acd9b8da,Jastreb Sector CL-Y d145 A,L (Brown dwarf) Star,918,L4,V,12.978561,0.140625,0.2800597900790798,1673,0.7376689309027779,2020-09-08 12:19:07
074070a6fb,Jastreb Sector CL-Y d145 B,T (Brown dwarf) Star,918,T6,V,16.731964,0.054688,0.1637878360891445,922,0.6071849924652778,2020-09-08 02:21:51
77c1c41580,Tascheter Sector CL-Y d121 A,F (White) Star,1466,F8,Vab,4.13382,1.125,1.1667478820992092,6279,4.273860812106482,2020-09-08 16:20:07
813b0ab24c,Tascheter Sector CL-Y d121 B,K (Yellow-Orange) Star,1466,K9,Va,7.654404,0.492188,0.6547851042415528,3727,2.674556520949074,2020-09-08 16:20:08
74a3387a28,Tascheter Sector CL-Y d121 C,M (Red dwarf) Star,1466,M7,Va,11.027176,0.214844,0.34533689144500357,2361,1.2423410370138888,2020-09-08 16:20:08
e0d458aa32,Midgcut A,M (Red dwarf) Star,10070,M7,V,12.320129,0.269531,0.4338378720345075,2506,1.9980665076620372,2020-09-07 18:49:08
b95ed9e950,Midgcut B,T (Brown dwarf) Star,10070,T3,V,15.401794,0.074219,0.21267699209202012,1099,0.9084173094560186,2020-09-07 18:49:08
54aea4b600,Midgcut C,M (Red dwarf) Star,10070,M8,Va,11.217026,0.199219,0.3499755801581596,2245,1.6180248465393516,2020-09-07 18:49:29
514b53205b,Midgcut D,L (Brown dwarf) Star,10070,L4,V,12.748947,0.136719,0.30148311143062545,1700,1.3404043423842593,2020-09-07 18:49:29
f530241d5a,Kapteyn's Star,M (Red dwarf) Star,9810,M8,VI,10.966507,0.28125,0.3959045061107117,2189,1.6494803127546298,2020-08-21 15:20:22
08dbeb971a,George Pantazis A,K (Yellow-Orange) Star,400,K1,V,5.956284,0.808594,0.862762421279655,5023,3.3873301645370373,2020-08-23 15:15:56
b51b328978,George Pantazis B,M (Red dwarf) Star,400,M1,Va,8.335678,0.386719,0.5422668468727534,3501,1.9444410081365742,2020-08-23 15:15:56
bd399da7dc,LHS 452 A,M (Red dwarf) Star,5892,M4,V,10.185822,0.324219,0.504394490294752,2942,1.9886827583101854,2020-08-24 13:08:39
de873c6a2a,LHS 452 B,M (Red dwarf) Star,5892,M7,Va,10.507813,0.257813,0.4053344529115744,2456,1.2574353643402778,2020-08-24 13:08:39
611be9cb13,LHS 452 C,L (Brown dwarf) Star,5892,L5,V,13.262985,0.140625,0.2716674622573688,1591,1.2610150146874999,2020-08-24 13:08:39
49a2dd467c,Wolf 1329,M (Red dwarf) Star,9238,M3,V,10.726166,0.359375,0.5199889575844716,3038,1.7014006328703704,2020-09-08 15:53:26
4a1c17fa26,LHS 2166 A,M (Red dwarf) Star,11418,M7,V,10.951324,0.265625,0.4306029964054637,2490,1.6501299495833333,2020-09-08 15:04:20
c73ae914d3,LHS 2166 B,T (Brown dwarf) Star,11418,T5,V,16.74588,0.050781,0.14523315025161754,976,0.6109410424189814,2020-09-08 11:45:58
dbb93a7f0b,LHS 2166 C,L (Brown dwarf) Star,11418,L9,V,14.487869,0.097656,0.2156371876347951,1347,0.8559595834375001,2020-09-08 11:45:58
cfa98a5157,Ross 671 A,M (Red dwarf) Star,10342,M2,V,9.599274,0.398438,0.5560607562904385,3255,2.523203911655093,2020-08-30 15:07:52
74d8eb660c,Ross 671 B,M (Red dwarf) Star,10342,M6,Va,10.529129,0.238281,0.3685607706685837,2563,1.5014848570138888,2020-08-30 15:07:52
ec9346a480,Ross 671 C,M (Red dwarf) Star,10342,M7,Va,10.221039,0.261719,0.46633905966930267,2446,1.8593937156481481,2020-08-30 15:07:52
2db46cf6d2,Ross 671 D,L (Brown dwarf) Star,10342,L8,V,14.005585,0.113281,0.24227903953989935,1420,0.8062290370138889,2020-08-30 15:07:52
053b832d7b,LHS 221 A,M (Red dwarf) Star,8022,M4,V,10.994308,0.34375,0.5127563134435658,2940,2.0272713988657407,2020-09-06 03:40:15
6168f07442,LHS 221 B,M (Red dwarf) Star,8022,M9,VI,11.36116,0.1875,0.3764343120057513,2094,1.5827940953587962,2020-09-06 03:40:15
6eb43d3deb,LHS 221 C,T (Brown dwarf) Star,8022,T6,V,16.883789,0.058594,0.16317747807332855,892,0.5480451542013889,2020-09-06 03:40:15
18b6959f9f,LHS 221 D,T (Brown dwarf) Star,8022,T1,V,14.730682,0.089844,0.23468015528396838,1221,0.7483793975925926,2020-09-06 03:40:15
911bd8fea5,BD-17 588,M (Red dwarf) Star,3066,M1,V,10.641937,0.425781,0.5980529460819555,3431,2.3144726766550927,2020-08-29 03:25:36
1a929034f9,Gweir,G (White-Yellow) Star,1078,G,V,4.121582,1.164063,1.1265563421998561,6408,4.9413676360763885,2020-09-06 19:56:09
7658872163,Gliese 423 B,G (White-Yellow) Star,8370,G,V,4.619171,1.03125,1.0128173457943925,6026,4.440561490277778,2020-09-06 19:56:10
abc1565955,Wolf 294,M (Red dwarf) Star,7462,M6,V,11.240387,0.265625,0.4427795140186916,2552,1.6855539471180556,2020-09-06 18:27:45
9ccd640ed0,EE Leonis,M (Red dwarf) Star,9482,M6,V,12.585678,0.285156,0.45248409489575847,2641,1.3330348139930555,2020-07-21 02:19:51
8631280d4a,LHS 2211 A,M (Red dwarf) Star,10478,M7,V,8.989151,0.265625,0.4409179468008627,2506,1.3772602945833332,2020-09-08 16:50:47
a19e0c180d,LHS 2211 B,L (Brown dwarf) Star,10478,L0,V,11.925034,0.179688,0.3348388670021567,1950,1.2881494139930556,2020-09-08 16:50:51
861b0ca50b,Alpha Centauri,G (White-Yellow) Star,9440,G,V,4.357269,1.175781,1.1026000977713875,6557,4.159450264155093,2020-09-08 04:02:55
2c6629608a,Alpha Centauri B,K (Yellow-Orange) Star,9212,K1,V,5.71727,0.855469,0.9037780014378145,5240,4.040969974224537,2020-09-08 04:02:55
c4cb36b369,Proxima Centauri,M (Red dwarf) Star,12946,M,V,15.461929,0.121094,0.2654113587347232,1540,1.4179500525578705,2020-09-08 04:02:55
479ea474bf,Byel Taca,M (Red dwarf) Star,6254,M1,Va,8.504761,0.386719,0.5208129518332135,3436,2.106159863252315,2020-08-29 23:28:54
2c4b6bfd38,LHS 2206,M (Red dwarf) Star,11088,M8,V,10.830078,0.234375,0.3989257570093458,2297,1.7890247853819443,2020-08-18 15:34:26
a0e5158e36,Gommat A,F (White) Star,4900,F7,Vab,3.969849,1.296875,1.1946410237239395,6444,4.234662429803241,2020-08-29 22:46:33
3b9d6564ef,Gommat B,G (White-Yellow) Star,4900,G9,Vab,5.789169,0.757813,0.7926940618260244,5204,2.5575858708217596,2020-08-29 22:46:33
bcd48d1827,Gommat C,M (Red dwarf) Star,4900,M8,Va,10.732239,0.234375,0.4324645636232926,2258,1.7265205485763888,2020-08-29 22:46:33
645c3c8ad3,LHS 200,K (Yellow-Orange) Star,11610,K3,V,6.628662,0.714844,0.7964782056074766,4718,2.9228373796875,2020-09-02 23:32:37
6b4661bb19,Ditibi A,F (White) Star,1366,F9,Vb,4.49234,1.214844,1.0450438993529834,6109,6.065837197673611,2020-09-04 22:39:56
f80c0de9a6,Ditibi B,M (Red dwarf) Star,1366,M5,Va,9.997787,0.28125,0.410064655643422,2746,1.9260923634375,2020-09-04 22:39:56
a00e9d22b9,QY Aurigae,M (Red dwarf) Star,9628,M,V,13.189316,0.128906,0.2783202875629044,1597,0.8722845629282407,2020-08-27 02:15:36
7549cf5b19,Kruger 60,M (Red dwarf) Star,3476,M2,V,11.648499,0.421875,0.590331997124371,3355,2.4582105772800924,2020-09-01 22:15:04
37d7bcfe30,Kruger 60 B,M (Red dwarf) Star,5446,M,V,11.944702,0.175781,0.3425903206326384,1918,1.4138402243865742,2020-09-01 22:15:04
f05854c309,RBS 1843,M (Red dwarf) Star,3954,M1,V,8.303635,0.414063,0.5932311373112868,3371,2.685054757858796,2020-09-07 19:48:09
6572c0ce1f,Gliese 852 B,M (Red dwarf) Star,8210,M4,V,9.335052,0.332031,0.4941405952552121,2913,1.944514206226852,2020-09-06 15:41:05
9308aff13e,Wolf 1481,M (Red dwarf) Star,1880,M1,V,12.497375,0.429688,0.5809020963335729,3490,2.143403261145833,2020-09-07 21:33:29
1ec847ea08,Lalande 21185 A,M (Red dwarf) Star,11282,M4,V,10.506714,0.324219,0.4870910251617541,2864,2.0017328007638886,2020-09-08 15:06:25
7701ea4b9d,Lalande 21185 B,M (Red dwarf) Star,11282,M9,VI,11.589661,0.195313,0.33468627462257367,2107,1.2535636069791667,2020-09-07 23:25:41
26d7c3a57a,Lalande 21185 C,L (Brown dwarf) Star,11282,L4,V,13.112228,0.128906,0.2520751804457225,1710,1.4314558124189816,2020-09-07 23:25:41
50ac7b0948,WISE 1639-6847,Y (Brown dwarf) Star,10762,Y5,V,23.954559,0.015625,0.05297851329978433,307,0.2146439908101852,2020-08-11 23:30:32
d3b86e68d8,CU Cancri,M (Red dwarf) Star,9724,M5,V,9.611588,0.304688,0.4804687505391804,2771,2.230142649525463,2020-09-08 13:58:42
d92946ab53,CV Cancri,M (Red dwarf) Star,12572,M9,V,11.351532,0.199219,0.3704223148813803,2114,1.7739230129282408,2020-09-08 06:02:12
c37b76dcc0,Ross 905,M (Red dwarf) Star,10494,M6,V,10.755417,0.265625,0.43576044859813085,2562,1.8863370168287037,2020-09-01 14:34:14
9322853d51,LFT 859,M (Red dwarf) Star,6560,M3,V,8.822769,0.375,0.5419921667864845,3129,2.288542646689815,2020-09-04 15:55:47
7513c3ad4f,Ross 490,M (Red dwarf) Star,2108,M3,V,9.731812,0.367188,0.5464476894320632,3156,2.4183122133449073,2020-09-07 20:20:07
bfa4f2cbd9,LHS 47 A,M (Red dwarf) Star,9152,M3,V,9.885834,0.367188,0.535003606038821,3157,1.706157486875,2020-09-07 21:43:04
75c475f630,LHS 47 B,L (Brown dwarf) Star,9152,L2,V,12.377213,0.175781,0.31420894320632636,1814,1.179528636724537,2020-09-07 21:43:04
3acbf63f95,LTT 5455,M (Red dwarf) Star,7088,M3,V,9.028259,0.363281,0.5193786340762042,3049,1.931343573946759,2020-09-08 08:11:56
ea1d9cf38e,Lacaille 9352,M (Red dwarf) Star,10150,M3,V,9.832672,0.367188,0.5270080230050324,3050,2.2745884583796294,2020-09-05 12:49:13
135e8ddd19,Ross 41 A,M (Red dwarf) Star,8632,M5,V,12.86377,0.332031,0.49447628468727534,2837,2.490197077534722,2020-09-07 21:50:44
b31045772c,Ross 41 B,M (Red dwarf) Star,8632,M9,VI,11.469589,0.1875,0.3636474248741912,2078,1.4405073089467593,2020-09-07 21:50:46
913dbaccda,Ross 41 C,L (Brown dwarf) Star,8632,L5,V,12.750244,0.148438,0.32061766211358733,1648,1.2161694179282407,2020-09-07 21:50:46
d7736ade00,Core Sys Sector VO-R a4-1,T (Brown dwarf) Star,6226,T5,V,16.214844,0.066406,0.1788024845434939,994,0.8795550016782406,2020-08-10 23:50:53
421d8321f7,CD-37 15492 A,M (Red dwarf) Star,4868,M4,V,10.445984,0.324219,0.505248989216391,2900,2.264213676099537,2020-09-08 14:40:28
ec89053dd1,CD-37 15492 B,T (Brown dwarf) Star,4868,T4,V,16.186951,0.070313,0.17166135442127967,1021,0.8351993508564816,2020-09-08 14:40:29
fcc0466992,G 89-32,M (Red dwarf) Star,9700,M6,V,10.041382,0.273438,0.4436340129403307,2612,1.6616211050347223,2020-09-08 00:12:20
3627c85aa7,SZ Ursae Majoris,M (Red dwarf) Star,8834,M3,V,9.667999,0.367188,0.5344237872034507,3029,1.9685717707523147,2020-09-01 14:13:20
2c93315d68,Kappa-1 Ceti,G (White-Yellow) Star,8230,G4,V,5.145905,0.972656,0.9859923738317757,5650,4.405526570081018,2020-08-19 04:29:19
44d0d2fcbd,LHS 35 A,M (Red dwarf) Star,11266,M8,V,10.910873,0.230469,0.39215086700215673,2274,1.4740667278703703,2020-09-08 02:58:50
c4c0f1866b,LHS 35 B,T (Brown dwarf) Star,11266,T7,V,17.372253,0.050781,0.15014647304097772,831,0.5820159507407408,2020-09-08 12:21:32
b752c335ba,61 Ursae Majoris A,G (White-Yellow) Star,1032,G9,V,5.50914,0.890625,0.9296264557872035,5279,3.4674046028472225,2020-09-06 13:56:16
a1d7f50020,61 Ursae Majoris AB 2,Y (Brown dwarf) Star,1032,Y3,V,21.921417,0.015625,0.07135009633357296,456,0.7674635564236111,2020-09-06 13:56:16
40159e9816,61 Ursae Majoris AB 4,Y (Brown dwarf) Star,1032,Y5,V,22.781235,0.011719,0.062286378145219264,334,1.3316066897569445,2020-09-06 13:56:16
549d5b4f77,61 Ursae Majoris B,M (Red dwarf) Star,1032,M6,Va,9.746353,0.308594,0.5243835168943206,2573,1.6626905916666666,2020-09-06 13:56:16
bd63e34c36,Veren's Stop,T (Brown dwarf) Star,708,T6,V,16.737091,0.097656,0.15847776851186196,935,0.49465555973379627,2020-08-19 20:49:00
1f153edf3a,EP Eridani A,K (Yellow-Orange) Star,9306,K0,V,6.091736,0.789063,0.8622436117900791,5084,3.933871028263889,2020-08-30 07:31:25
b81d38621e,EP Eridani B,M (Red dwarf) Star,9306,M4,Va,8.735565,0.410156,0.6176147232207045,2992,2.4655397481828705,2020-08-30 07:31:25
e2f6773690,Sirius,A (Blue-White) Star,400,A1,V,1.502869,2.53125,1.710998360891445,10373,0.6268174759375,2020-09-08 14:49:27
7a262cf689,Sirius B,White Dwarf (DA) Star,11140,null,VII,13.951553,0.707031,0.011108397555715313,6708,1.3478689253125,2020-09-08 14:49:27
5bbb6e9c32,LFT 69 A,M (Red dwarf) Star,3972,M2,V,8.559036,0.410156,0.5674438303378864,3250,1.704712141238426,2020-08-18 00:29:03
0a45093219,LFT 69 B,L (Brown dwarf) Star,3972,L1,V,12.36702,0.160156,0.2951659985621855,1876,1.4717157834143517,2020-08-18 00:29:03
017ed08633,Pollux,G (White-Yellow) Star,5670,G,III,1.083527,0.984375,9.308440477354422,4487,38.59253226266204,2020-09-07 13:45:09
2e6d9675bc,Luyten 347-14,M (Red dwarf) Star,1438,M1,V,8.224167,0.4375,0.588409374550683,3447,2.5908540238657407,2020-07-28 23:12:40
5343992446,Tascheter Sector GX-K a8-1,Y (Brown dwarf) Star,12948,Y3,V,20.934616,0.019531,0.08908080517613227,469,0.32592510457175927,2020-07-03 06:28:32
67f91c43d1,LHS 1846 A,M (Red dwarf) Star,8500,M4,V,9.364166,0.332031,0.4956054636951833,2889,1.6343494147222222,2020-09-08 04:16:43
2708a41f4b,LHS 1846 B,M (Red dwarf) Star,8500,M6,Va,10.279129,0.246094,0.3912353127246585,2635,1.6144984560763889,2020-09-08 04:16:51
6155a865f0,G 148-13 A,M (Red dwarf) Star,8352,M5,V,10.198746,0.324219,0.4981078590941769,2834,1.5872843103819445,2020-09-08 07:12:17
75889c8e18,G 148-13 B,L (Brown dwarf) Star,8352,L5,V,13.274643,0.132813,0.25555416247304097,1636,1.000054817037037,2020-09-08 07:12:23
c4c61d3a24,Okinura,K (Yellow-Orange) Star,12865,K0,Vab,5.641708,0.847656,0.8913574004313444,5077,5.815865349097223,2020-09-07 17:35:33
166d5ec757,Zhi,F (White) Star,3766,F4,Vb,3.761841,1.136719,1.190429630481668,6772,4.64068638900463,2020-08-27 18:40:02
7341b79067,SPF-LF 1,M (Red dwarf) Star,8786,M5,V,9.441544,0.328125,0.5035094867002157,2815,2.345144821666667,2020-09-07 14:26:53
76c192eadd,Duamta,F (White) Star,8204,F9,Vab,4.311188,1.066406,1.127807539899353,6131,3.783447229398148,2020-09-08 14:03:13
02788d808d,CD Ceti,M (Red dwarf) Star,10646,M7,V,10.583298,0.238281,0.40216063263838964,2422,1.8353274676041667,2020-08-07 19:55:27
a591315c3c,UV Ceti,M (Red dwarf) Star,11042,M8,V,10.957672,0.21875,0.3786620733285406,2290,1.200510502199074,2020-09-07 21:40:02
4c2003ea65,UV Ceti B,M (Red dwarf) Star,5114,M1,V,8.329605,0.40625,0.5861205578720345,3371,1.9349373067476852,2020-09-07 23:19:06
1bc5b08641,LHS 451,M (Red dwarf) Star,7056,M3,V,12.492477,0.363281,0.5231627778576564,3107,1.7662798980902779,2020-09-01 22:13:57
c463fb6123,LHS 102,M (Red dwarf) Star,2946,M1,V,8.356781,0.421875,0.5796203479511143,3369,2.8062338269675924,2020-09-07 18:53:31
0315c8dee3,Gliese 1001 B,L (Brown dwarf) Star,7764,L,V,11.653671,0.554688,0.34759520345075484,2036,2.167706428738426,2020-09-08 11:36:54
730ac74afb,AD Leonis A,M (Red dwarf) Star,8840,M9,V,11.313202,0.199219,0.3659057368799425,2146,1.210593768425926,2020-09-08 13:46:35
5da5fbdd5d,AD Leonis B,T (Brown dwarf) Star,8840,T6,V,16.933624,0.046875,0.14862059525521207,924,0.6060773759953704,2020-09-08 13:46:54
f9f8265fc5,La Rochelle,M (Red dwarf) Star,7794,M4,V,10.26535,0.324219,0.5000915370237239,2932,2.980700971585648,2020-09-08 06:53:31
bc25f3f0af,LHS 450,M (Red dwarf) Star,9164,M3,V,10.945984,0.367188,0.531555151689432,3055,1.787202144340278,2020-09-07 21:57:19
f5f3a30fc0,BD+68 946,M (Red dwarf) Star,6092,M3,V,8.680222,0.386719,0.5633544557872034,3172,1.946613945046296,2020-09-08 06:24:04
24d3ebeb10,Tabit,F (White) Star,1520,F5,IV,3.760452,1.078125,1.1520690150970525,6655,3.7153890574421293,2020-09-05 02:21:09
de2b3b7a29,Epsilon Eridani,K (Yellow-Orange) Star,11988,K1,V,6.241776,0.75,0.8196105017972681,4908,4.301253839155093,2020-09-08 13:10:39
fe7b9a7bc0,Coriccha,F (White) Star,430,F4,Vb,3.796829,1.328125,1.1539611329978432,6823,2.464908092777778,2020-09-06 15:40:55
17cc52603f,Yin Sector CL-Y d127 A,K (Yellow-Orange) Star,11840,K0,Va,5.493118,0.722656,0.9631652163910855,5054,3.4763565796180558,2020-09-08 16:35:39
22bcf13860,Yin Sector CL-Y d127 B,M (Red dwarf) Star,11840,M7,Va,10.557541,0.265625,0.42364498634076203,2375,2.0472118264814814,2020-09-07 20:49:24
0c16986f52,LFT 1061 A,M (Red dwarf) Star,12794,M3,V,9.819168,0.367188,0.5215758907260963,3151,1.8956630283101852,2020-09-08 17:03:08
f2d0b0d9ee,LFT 1061 B,L (Brown dwarf) Star,12794,L3,V,12.753159,0.128906,0.28887936736161035,1735,1.0593355146990742,2020-09-08 17:03:11
f3b8e963ec,LFT 1061 C,Y (Brown dwarf) Star,12794,Y1,V,19.059799,0.027344,0.09722899784327822,589,0.4458746572685185,2020-09-08 17:03:11
9a91acd285,LHS 183,M (Red dwarf) Star,6644,M3,V,8.868301,0.375,0.5330199741193387,3123,1.9190405268402777,2020-08-19 02:06:08
ad5da3a74d,PSPF-LF 2,K (Yellow-Orange) Star,5918,K3,V,6.607849,0.691406,0.8079528396836808,4644,2.6006194156018516,2020-09-05 19:19:29
ba33a6d645,Epsilon Indi,K (Yellow-Orange) Star,11656,K5,V,6.959366,0.648438,0.7467346081955428,4442,2.408064035555556,2020-09-07 05:26:06
1ee0a35d8f,Epsilon Indi Ba,T (Brown dwarf) Star,9110,T5,V,17.975143,0.0625,0.07998656506110711,990,0.3295189521875,2020-09-07 05:26:06
